45.0,193,127,22,6,5,4,4,3,4,4,3,3,3,11,0.0001926,0.0006687980081345246
45.0,193,127,22,5,4,4,3,4,4,3,3,3,3,14,0.0006678,0.0018220057885160177
45.0,193,127,22,4,4,3,4,4,3,3,3,3,3,13,0.0006562,0.001928076436742801
45.0,193,127,22,4,3,4,4,3,3,3,3,3,6,12,0.0004758,0.001514518438462476
45.0,193,127,22,3,4,4,3,3,3,3,3,6,3,10,0.00028960000000000005,0.0011061905164659097
45.0,193,127,22,4,4,3,3,3,3,3,6,3,5,11,0.0002842,0.0009868763962192727
45.0,193,127,22,4,3,3,3,3,3,6,3,5,4,11,0.0002612,0.0009070095520495215
45.0,193,127,22,3,3,3,3,3,6,3,5,4,2,11,0.0001756,0.0006097659928786217
45.0,193,127,22,3,3,3,3,6,3,5,4,2,3,12,0.00015099999999999998,0.0004806479281375239
45.0,193,127,22,3,3,3,6,3,5,4,2,3,3,8,0.000111,0.0005299859604960115
45.0,193,127,22,3,3,6,3,5,4,2,3,3,3,11,9.84e-05,0.0003416911941871092
45.0,193,127,22,3,6,3,5,4,2,3,3,3,6,10,7.12e-05,0.00027196396675543077
45.0,193,127,22,6,3,5,4,2,3,3,3,6,6,9,4.4999999999999996e-05,0.0001909859317102744
45.0,193,127,22,3,5,4,2,3,3,3,6,6,5,7,3.52e-05,0.000192077279891476
45.0,193,127,22,5,4,2,3,3,3,6,6,5,4,9,2.78e-05,0.00011798686447879175
45.0,193,127,22,4,2,3,3,3,6,6,5,4,5,6,2.0399999999999998e-05,0.0001298704335629866
45.0,193,127,22,2,3,3,3,6,6,5,4,5,5,5,1.6e-05,0.00012223099629457562
45.0,193,127,22,3,3,3,6,6,5,4,5,5,5,9,1.06e-05,4.4987797247309085e-05
45.0,193,127,22,3,3,6,6,5,4,5,5,5,6,6,9.6e-06,6.111549814728781e-05
45.0,193,127,22,3,6,6,5,4,5,5,5,6,4,6,7e-06,4.4563384065730696e-05
45.0,193,127,22,6,6,5,4,5,5,5,6,4,8,7,2.82e-05,0.0001538800935494211
45.0,193,127,22,6,5,4,5,5,5,6,4,8,5,8,6.34e-05,0.0003027127017607849
45.0,193,127,22,5,4,5,5,5,6,4,8,5,8,10,7.08e-05,0.0002704360793017486
45.0,193,127,22,4,5,5,5,6,4,8,5,8,6,9,6.120000000000001e-05,0.00025974086712597324
45.0,193,127,22,5,5,5,6,4,8,5,8,6,4,11,0.00016040000000000002,0.0005569844262968732
45.0,193,127,22,5,5,6,4,8,5,8,6,4,3,12,0.0002854,0.0009084564151685386
45.0,193,127,22,5,6,4,8,5,8,6,4,3,3,11,0.0002776,0.0009639580844140398
45.0,193,127,22,6,4,8,5,8,6,4,3,3,3,14,0.0003498,0.0009543839844607712
45.0,193,127,22,4,8,5,8,6,4,3,3,3,2,10,0.0003432,0.0013109274352593235
45.0,193,127,22,8,5,8,6,4,3,3,3,2,3,13,0.0004936000000000001,0.0014503177829567916
45.0,193,127,22,5,8,6,4,3,3,3,2,3,4,11,0.0005426,0.001884163028108998
45.0,193,127,22,8,6,4,3,3,3,2,3,4,4,14,0.0005274,0.0014389425769142676
45.0,193,127,22,6,4,3,3,3,2,3,4,4,4,12,0.00030460000000000003,0.0009695719133158265
45.0,193,127,22,4,3,3,3,2,3,4,4,4,3,11,0.00024080000000000003,0.0008361711337424379
45.0,193,127,22,3,3,3,2,3,4,4,4,3,4,9,0.0001428,0.0006060620232939375
45.0,193,127,22,3,3,2,3,4,4,4,3,4,5,9,0.0001058,0.00044902914610993403
45.0,193,127,22,3,2,3,4,4,4,3,4,5,4,8,7.18e-05,0.00034281974741994257
45.0,193,127,22,2,3,4,4,4,3,4,5,4,4,9,4.5600000000000004e-05,0.00019353241079974476
45.0,193,127,22,3,4,4,4,3,4,5,4,4,5,5,3.98e-05,0.0003040496032827569
45.0,193,127,22,4,4,4,3,4,5,4,4,5,4,7,2.5399999999999997e-05,0.00013860121901259912
