38.0,190,130,10,1,1,1,2,1,2,2,2,2,3,6,0.0,0.0
38.0,190,130,10,1,1,2,1,2,2,2,2,3,2,2,0.0,0.0
38.0,190,130,10,1,2,1,2,2,2,2,3,2,2,4,0.0,0.0
38.0,190,130,10,2,1,2,2,2,2,3,2,2,3,6,0.0,0.0
38.0,190,130,10,1,2,2,2,2,3,2,2,3,2,5,0.0,0.0
38.0,190,130,10,2,2,2,2,3,2,2,3,2,2,6,0.0,0.0
38.0,190,130,10,2,2,2,3,2,2,3,2,2,2,6,0.0,0.0
38.0,190,130,10,2,2,3,2,2,3,2,2,2,1,5,0.0,0.0
38.0,190,130,10,2,3,2,2,3,2,2,2,1,2,5,0.0,0.0
38.0,190,130,10,3,2,2,3,2,2,2,1,2,2,6,0.0,0.0
38.0,190,130,10,2,2,3,2,2,2,1,2,2,2,7,1.2e-06,6.548089087209408e-06
38.0,190,130,10,2,3,2,2,2,1,2,2,2,1,6,1.8e-06,1.1459155902616464e-05
38.0,190,130,10,3,2,2,2,1,2,2,2,1,2,7,1.8e-06,9.822133630814112e-06
38.0,190,130,10,2,2,2,1,2,2,2,1,2,2,7,3e-06,1.6370222718023522e-05
38.0,190,130,10,2,2,1,2,2,2,1,2,2,2,7,5.4e-06,2.9466400892442336e-05
38.0,190,130,10,2,1,2,2,2,1,2,2,2,2,6,8.8e-06,5.602253996834716e-05
38.0,190,130,10,1,2,2,2,1,2,2,2,2,4,7,1.1800000000000002e-05,6.438954269089252e-05
38.0,190,130,10,2,2,2,1,2,2,2,2,4,3,8,6.799999999999999e-06,3.246760839074665e-05
38.0,190,130,10,2,2,1,2,2,2,2,4,3,3,8,7.6e-06,3.628732702495214e-05
38.0,190,130,10,2,1,2,2,2,2,4,3,3,3,6,6.6e-06,4.201690497626037e-05
38.0,190,130,10,1,2,2,2,2,4,3,3,3,3,8,6e-06,2.8647889756541162e-05
38.0,190,130,10,2,2,2,2,4,3,3,3,3,3,7,5.6e-06,3.0557749073643905e-05
38.0,190,130,10,2,2,2,4,3,3,3,3,3,3,8,6.4000000000000006e-06,3.055774907364391e-05
38.0,190,130,10,2,2,4,3,3,3,3,3,3,2,7,6e-06,3.2740445436047044e-05
38.0,190,130,10,2,4,3,3,3,3,3,3,2,3,6,1.08e-05,6.875493541569878e-05
38.0,190,130,10,4,3,3,3,3,3,3,2,3,3,10,1.56e-05,5.958761069360562e-05
38.0,190,130,10,3,3,3,3,3,3,2,3,3,2,8,1.48e-05,7.066479473280154e-05
38.0,190,130,10,3,3,3,3,3,2,3,3,2,2,9,2.3800000000000003e-05,0.00010101033721565626
38.0,190,130,10,3,3,3,3,2,3,3,2,2,2,10,2.3e-05,8.785352858672623e-05
38.0,190,130,10,3,3,3,2,3,3,2,2,2,3,6,3.0600000000000005e-05,0.00019480565034447992
38.0,190,130,10,3,3,2,3,3,2,2,2,3,2,11,2.98e-05,0.00010347965027211232
38.0,190,130,10,3,2,3,3,2,2,2,3,2,2,8,3.78e-05,0.00018048170546620932
38.0,190,130,10,2,3,3,2,2,2,3,2,2,3,10,3.4e-05,0.0001298704335629866
38.0,190,130,10,3,3,2,2,2,3,2,2,3,2,11,2.82e-05,9.792369589508616e-05
38.0,190,130,10,3,2,2,2,3,2,2,3,2,3,11,4.02e-05,0.0001395933537227824
38.0,190,130,10,2,2,2,3,2,2,3,2,3,3,10,3.66e-05,0.0001398017020119209
38.0,190,130,10,2,2,3,2,2,3,2,3,3,3,10,2.78e-05,0.00010618817803091258
38.0,190,130,10,2,3,2,2,3,2,3,3,3,3,9,2.6199999999999996e-05,0.00011119625357353753
38.0,190,130,10,3,2,2,3,2,3,3,3,3,3,8,2.2e-05,0.00010504226244065093
38.0,190,130,10,2,2,3,2,3,3,3,3,3,3,9,1.42e-05,6.026667178413103e-05
38.0,190,130,10,2,3,2,3,3,3,3,3,3,3,9,2.1000000000000002e-05,8.91267681314614e-05
38.0,190,130,10,3,2,3,3,3,3,3,3,3,3,10,2.86e-05,0.00010924395293827698
38.0,190,130,10,2,3,3,3,3,3,3,3,3,3,14,7.18e-05,0.00019589699852568145
38.0,190,130,10,3,3,3,3,3,3,3,3,3,3,14,0.0001422,0.0003879742784171574
38.0,190,130,10,3,3,3,3,3,3,3,3,3,4,13,0.0001744,0.0005124299460041824
38.0,190,130,10,3,3,3,3,3,3,3,3,4,3,13,0.0002478,0.0007280971365816307
38.0,190,130,10,3,3,3,3,3,3,3,4,3,3,12,0.00023999999999999998,0.0007639437268410976
38.0,190,130,10,3,3,3,3,3,3,4,3,3,4,12,0.0002496,0.0007945014759147415
38.0,190,130,10,3,3,3,3,3,4,3,3,4,3,14,0.0001764,0.0004812845479098915
38.0,190,130,10,3,3,3,3,4,3,3,4,3,3,13,0.0001802,0.0005294717676029453
38.0,190,130,10,3,3,3,4,3,3,4,3,3,3,14,0.000179,0.0004883783110877016
38.0,190,130,10,3,3,4,3,3,4,3,3,3,3,13,0.00019700000000000002,0.0005788342853372931
38.0,190,130,10,3,4,3,3,4,3,3,3,3,3,12,0.0002284,0.0007270197800437779
38.0,190,130,10,4,3,3,4,3,3,3,3,3,3,13,0.0002456,0.0007216329973545137
38.0,190,130,10,3,3,4,3,3,3,3,3,3,4,12,0.0002228,0.0007091944264174856
38.0,190,130,10,3,4,3,3,3,3,3,3,4,3,12,0.0001596,0.0005080225783493299
38.0,190,130,10,4,3,3,3,3,3,3,4,3,3,14,0.0001772,0.0004834672442722946
38.0,190,130,10,3,3,3,3,3,3,4,3,3,3,11,0.0001504,0.0005222597114404596
38.0,190,130,10,3,3,3,3,3,4,3,3,3,3,13,0.0001056,0.000310278682901615
38.0,190,130,10,3,3,3,3,4,3,3,3,3,2,11,7.159999999999999e-05,0.00024862895837192086
38.0,190,130,10,3,3,3,4,3,3,3,3,2,3,11,6.720000000000001e-05,0.00023335008383509897
38.0,190,130,10,3,3,4,3,3,3,3,2,3,3,10,6.92e-05,0.0002643245294870198
38.0,190,130,10,3,4,3,3,3,3,2,3,3,3,13,0.0001136,0.0003337846437274949
38.0,190,130,10,4,3,3,3,3,2,3,3,3,2,9,0.0001612,0.0006841540487043607
38.0,190,130,10,3,3,3,3,2,3,3,3,2,3,12,0.00018619999999999997,0.0005926930080742182
38.0,190,130,10,3,3,3,2,3,3,3,2,3,2,14,0.00019140000000000002,0.0005222101047049504
38.0,190,130,10,3,3,2,3,3,3,2,3,2,2,14,0.0002238,0.0006106093073822773
38.0,190,130,10,3,2,3,3,3,2,3,2,2,2,14,0.0002144,0.0005849626251240405
38.0,190,130,10,2,3,3,3,2,3,2,2,2,2,12,0.0001676,0.0005334873692440332
38.0,190,130,10,3,3,3,2,3,2,2,2,2,2,14,0.00015940000000000003,0.00043490225020882494
38.0,190,130,10,3,3,2,3,2,2,2,2,2,2,13,0.00013140000000000002,0.0003860854065650778
38.0,190,130,10,3,2,3,2,2,2,2,2,2,1,10,0.00014560000000000002,0.0005561510331403192
38.0,190,130,10,2,3,2,2,2,2,2,2,1,2,11,0.0001236,0.00042919747562527124
38.0,190,130,10,3,2,2,2,2,2,2,1,2,2,11,9.18e-05,0.0003187728823818762
38.0,190,130,10,2,2,2,2,2,2,1,2,2,2,9,0.00011,0.00046685449973622636
38.0,190,130,10,2,2,2,2,2,1,2,2,2,2,11,7.32e-05,0.0002541849127489471
38.0,190,130,10,2,2,2,2,1,2,2,2,2,2,9,4.86e-05,0.00020626480624709638
38.0,190,130,10,2,2,2,1,2,2,2,2,2,2,7,4.94e-05,0.0002695630007567873
38.0,190,130,10,2,2,1,2,2,2,2,2,2,2,9,4.24e-05,0.00017995118898923634
38.0,190,130,10,2,1,2,2,2,2,2,2,2,1,10,4.32e-05,0.0001650118449976771
38.0,190,130,10,1,2,2,2,2,2,2,2,1,2,10,4.32e-05,0.0001650118449976771
38.0,190,130,10,2,2,2,2,2,2,2,1,2,2,11,4.96e-05,0.00017223458568781113
38.0,190,130,10,2,2,2,2,2,2,1,2,2,1,10,5.3200000000000006e-05,0.000203209031339732
38.0,190,130,10,2,2,2,2,2,1,2,2,1,2,9,5.239999999999999e-05,0.00022239250714707506
38.0,190,130,10,2,2,2,2,1,2,2,1,2,1,11,4.9000000000000005e-05,0.00017015110279642632
